county,cat_name,sales,bottles_sold,volume_sold,pack_size,bottle_vol
appanoose,liqueur,76.56,12,6.0,12,500
appanoose,liqueur,112.5,3,5.25,6,1750
appanoose,liqueur,120.6,12,9.0,12,750
appanoose,liqueur,129.6,96,9.6,48,100
appanoose,liqueur,161.64,12,9.0,12,750
appanoose,liqueur,162.0,12,9.0,12,750
appanoose,liqueur,166.56,12,9.0,12,750
appanoose,liqueur,170.88,12,9.0,12,750
appanoose,liqueur,182.34,6,10.5,6,1750
appanoose,liqueur,192.0,24,9.0,24,375
appanoose,liqueur,204.12,12,12.0,12,1000
appanoose,liqueur,215.88,12,9.0,12,750
appanoose,liqueur,216.96,12,9.0,12,750
appanoose,liqueur,219.06,6,10.5,6,1750
appanoose,liqueur,225.0,12,9.0,12,750
appanoose,liqueur,234.48,6,10.5,6,1750
appanoose,others,18.5,2,3.5,6,1750
appanoose,others,42.0,12,12.0,12,1000
appanoose,others,55.5,6,10.5,6,1750
appanoose,others,60.84,6,10.5,6,1750
appanoose,others,68.26,2,1.5,6,750
appanoose,others,72.48,12,12.0,12,1000
appanoose,others,78.66,6,10.5,6,1750
appanoose,others,93.56,4,3.0,12,750
appanoose,others,104.94,2,1.5,6,750
appanoose,others,119.76,12,9.0,12,750
appanoose,others,121.5,3,2.25,12,750
appanoose,others,148.56,12,9.0,12,750
appanoose,rum,27.0,4,1.5,24,375
appanoose,rum,28.26,2,1.5,12,750
appanoose,rum,28.44,2,1.5,12,750
appanoose,rum,31.48,2,2.0,12,1000
appanoose,rum,33.72,3,2.25,12,750
appanoose,rum,37.17,3,2.25,12,750
appanoose,rum,42.0,2,1.5,12,750
appanoose,rum,44.96,4,3.0,12,750
appanoose,rum,45.0,3,2.25,12,750
appanoose,rum,53.97,3,2.25,12,750
appanoose,rum,62.91,3,2.25,6,750
appanoose,rum,66.18,6,10.5,6,1750
appanoose,rum,69.06,6,10.5,6,1750
appanoose,rum,70.56,6,10.5,6,1750
appanoose,rum,72.0,12,9.0,12,750
appanoose,rum,81.0,6,4.5,6,750
appanoose,rum,81.54,6,4.5,6,750
appanoose,rum,89.16,12,6.0,12,500
appanoose,rum,89.28,12,0.6,12,50
appanoose,rum,89.28,12,6.0,12,500
appanoose,rum,103.98,6,10.5,6,1750
appanoose,rum,104.04,12,9.0,12,750
appanoose,rum,106.2,12,0.6,12,50
appanoose,rum,123.0,12,9.0,12,750
appanoose,rum,134.88,12,9.0,12,750
appanoose,rum,135.0,6,10.5,6,1750
appanoose,rum,148.44,6,10.5,6,1750
appanoose,rum,162.0,6,10.5,6,1750
appanoose,rum,163.08,12,9.0,12,750
appanoose,rum,173.76,12,9.0,12,750
appanoose,rum,188.88,12,12.0,12,1000
appanoose,rum,211.56,12,12.0,12,1000
appanoose,rum,369.0,36,27.0,12,750
appanoose,rum,376.32,24,18.0,12,750
appanoose,rum,615.0,60,45.0,12,750
appanoose,schnapp,11.81,1,1.0,12,1000
appanoose,schnapp,13.62,2,2.0,12,1000
appanoose,schnapp,13.66,2,1.0,12,500
appanoose,schnapp,23.62,2,2.0,12,1000
appanoose,schnapp,25.98,2,1.5,12,750
appanoose,schnapp,35.43,3,3.0,12,1000
appanoose,schnapp,49.5,3,3.0,12,1000
appanoose,schnapp,67.5,6,10.5,6,1750
appanoose,schnapp,70.89,3,3.0,12,1000
appanoose,schnapp,81.72,12,12.0,12,1000
appanoose,schnapp,103.86,6,10.5,6,1750
appanoose,schnapp,116.52,12,9.0,12,750
appanoose,schnapp,141.72,12,12.0,12,1000
appanoose,schnapp,198.0,12,12.0,12,1000
appanoose,tequila,17.25,1,0.5,12,500
appanoose,tequila,24.0,2,2.0,12,1000
appanoose,tequila,30.45,1,0.3,10,300
appanoose,tequila,31.49,1,0.75,6,750
appanoose,tequila,34.5,2,1.0,12,500
appanoose,tequila,41.25,1,0.75,12,750
appanoose,tequila,47.08,2,1.5,6,750
appanoose,tequila,67.5,6,4.5,12,750
appanoose,tequila,123.75,3,2.25,12,750
appanoose,tequila,135.0,6,10.5,6,1750
appanoose,tequila,174.0,2,3.5,3,1750
appanoose,tequila,189.0,6,10.5,6,1750
appanoose,tequila,199.32,12,9.0,12,750
appanoose,tequila,495.0,12,9.0,12,750
appanoose,vodka,5.06,1,0.75,12,750
appanoose,vodka,10.02,2,1.5,12,750
appanoose,vodka,11.25,1,1.0,12,1000
appanoose,vodka,13.44,2,1.5,12,750
appanoose,vodka,18.75,1,0.75,12,750
appanoose,vodka,22.49,1,1.0,12,1000
appanoose,vodka,25.5,2,3.5,6,1750
appanoose,vodka,26.88,4,3.0,12,750
appanoose,vodka,34.48,2,1.5,12,750
appanoose,vodka,37.5,2,1.5,12,750
appanoose,vodka,37.78,2,3.5,6,1750
appanoose,vodka,49.52,4,3.0,12,750
appanoose,vodka,51.72,3,2.25,12,750
appanoose,vodka,57.84,4,3.0,12,750
appanoose,vodka,59.64,12,9.0,12,750
appanoose,vodka,60.12,12,9.0,12,750
appanoose,vodka,60.72,12,9.0,12,750
appanoose,vodka,62.64,24,9.0,24,375
appanoose,vodka,63.36,6,10.5,6,1750
appanoose,vodka,64.02,6,10.5,6,1750
appanoose,vodka,64.56,6,10.5,6,1750
appanoose,vodka,64.8,6,10.5,6,1750
appanoose,vodka,64.8,24,9.0,24,375
appanoose,vodka,66.96,24,9.0,24,375
appanoose,vodka,67.26,6,10.5,6,1750
appanoose,vodka,72.96,12,12.0,12,1000
appanoose,vodka,81.6,48,9.6,48,200
appanoose,vodka,85.32,6,10.5,6,1750
appanoose,vodka,96.84,12,9.0,12,750
appanoose,vodka,117.0,6,10.5,6,1750
appanoose,vodka,117.0,12,9.0,12,750
appanoose,vodka,117.48,6,10.5,6,1750
appanoose,vodka,121.44,24,18.0,12,750
appanoose,vodka,124.56,12,21.0,6,1750
appanoose,vodka,126.0,12,9.0,12,750
appanoose,vodka,129.12,12,21.0,6,1750
appanoose,vodka,129.6,48,18.0,24,375
appanoose,vodka,134.52,12,6.0,12,500
appanoose,vodka,135.0,12,9.0,12,750
appanoose,vodka,148.56,12,9.0,12,750
appanoose,vodka,166.56,12,12.0,12,1000
appanoose,vodka,167.28,12,9.0,12,750
appanoose,vodka,171.0,6,10.5,6,1750
appanoose,vodka,173.52,12,9.0,12,750
appanoose,vodka,193.68,18,31.5,6,1750
appanoose,vodka,206.88,12,9.0,12,750
appanoose,vodka,228.12,12,12.0,12,1000
appanoose,vodka,234.0,12,21.0,6,1750
appanoose,vodka,258.24,24,42.0,6,1750
appanoose,vodka,269.88,12,12.0,12,1000
appanoose,vodka,297.12,24,18.0,12,750
appanoose,vodka,594.24,48,36.0,12,750
appanoose,whiskie,9.44,1,1.0,12,1000
appanoose,whiskie,12.0,1,0.75,12,750
appanoose,whiskie,14.25,1,1.75,6,1750
appanoose,whiskie,15.03,1,0.75,12,750
appanoose,whiskie,19.5,1,0.75,12,750
appanoose,whiskie,21.0,4,0.8,48,200
appanoose,whiskie,24.99,1,1.0,12,1000
appanoose,whiskie,25.74,1,0.75,6,750
appanoose,whiskie,28.34,1,1.0,12,1000
appanoose,whiskie,33.08,4,3.0,12,750
appanoose,whiskie,36.1,2,1.5,12,750
appanoose,whiskie,41.28,4,4.0,12,1000
appanoose,whiskie,42.84,3,2.25,12,750
appanoose,whiskie,43.5,5,3.0,5,600
appanoose,whiskie,45.0,3,2.25,12,750
appanoose,whiskie,45.22,2,1.5,12,750
appanoose,whiskie,46.44,4,3.0,12,750
appanoose,whiskie,46.78,2,1.5,12,750
appanoose,whiskie,47.22,3,2.25,12,750
appanoose,whiskie,47.25,3,2.25,12,750
appanoose,whiskie,52.48,2,1.5,12,750
appanoose,whiskie,56.68,2,2.0,12,1000
appanoose,whiskie,58.5,6,4.5,6,750
appanoose,whiskie,66.12,2,2.0,12,1000
appanoose,whiskie,67.5,3,2.25,12,750
appanoose,whiskie,67.83,3,2.25,12,750
appanoose,whiskie,68.58,6,10.5,6,1750
appanoose,whiskie,69.06,6,10.5,6,1750
appanoose,whiskie,72.0,6,10.5,6,1750
appanoose,whiskie,72.0,12,9.0,12,750
appanoose,whiskie,73.8,12,9.0,12,750
appanoose,whiskie,75.0,2,1.5,12,750
appanoose,whiskie,75.36,24,9.0,24,375
appanoose,whiskie,75.48,12,12.0,12,1000
appanoose,whiskie,78.75,3,2.25,12,750
appanoose,whiskie,80.82,6,10.5,6,1750
appanoose,whiskie,81.0,6,10.5,6,1750
appanoose,whiskie,85.5,6,10.5,6,1750
appanoose,whiskie,90.06,3,2.25,12,750
appanoose,whiskie,90.44,4,3.0,12,750
appanoose,whiskie,94.2,12,9.0,12,750
appanoose,whiskie,94.44,6,10.5,6,1750
appanoose,whiskie,94.5,6,10.5,6,1750
appanoose,whiskie,95.76,6,4.5,6,750
appanoose,whiskie,97.2,12,6.0,12,500
appanoose,whiskie,101.22,3,2.25,12,750
appanoose,whiskie,101.28,6,10.5,6,1750
appanoose,whiskie,107.64,6,10.5,6,1750
appanoose,whiskie,110.64,24,9.0,24,375
appanoose,whiskie,112.32,48,9.6,48,200
appanoose,whiskie,112.5,3,2.25,12,750
appanoose,whiskie,113.36,4,4.0,12,1000
appanoose,whiskie,121.56,12,9.0,12,750
appanoose,whiskie,129.12,12,12.0,12,1000
appanoose,whiskie,136.56,6,4.5,6,750
appanoose,whiskie,139.5,6,10.5,6,1750
appanoose,whiskie,144.0,6,10.5,6,1750
appanoose,whiskie,188.88,12,9.0,12,750
appanoose,whiskie,189.0,12,9.0,12,750
appanoose,whiskie,270.0,24,9.0,24,375
appanoose,whiskie,282.24,18,31.5,6,1750
appanoose,whiskie,287.94,6,10.5,6,1750
appanoose,whiskie,340.08,12,12.0,12,1000
appanoose,whiskie,561.36,24,18.0,12,750
appanoose,whiskie,2245.44,96,72.0,12,750
audubon,brandie,49.32,6,4.5,12,750
audubon,gin,58.5,3,2.25,12,750
audubon,liqueur,45.0,12,2.4,48,200
audubon,liqueur,55.52,4,3.0,12,750
audubon,liqueur,102.06,6,6.0,12,1000
audubon,liqueur,323.28,24,18.0,12,750
audubon,others,31.41,3,5.25,6,1750
audubon,others,39.33,3,5.25,6,1750
audubon,others,55.5,6,10.5,6,1750
audubon,rum,33.75,3,2.25,12,750
audubon,rum,35.28,3,5.25,6,1750
audubon,rum,41.0,4,3.0,12,750
audubon,rum,47.22,3,2.25,12,750
audubon,rum,57.0,4,4.0,12,1000
audubon,rum,70.56,6,10.5,6,1750
audubon,rum,71.96,4,3.0,12,750
audubon,rum,74.34,6,4.5,12,750
audubon,rum,90.0,12,4.5,24,375
audubon,rum,131.04,12,12.0,12,1000
audubon,rum,134.88,12,9.0,12,750
audubon,rum,648.0,24,42.0,6,1750
audubon,schnapp,15.0,2,1.5,12,750
audubon,schnapp,24.0,4,3.0,12,750
audubon,schnapp,29.13,3,2.25,12,750
audubon,schnapp,58.26,6,4.5,12,750
audubon,schnapp,70.86,6,6.0,12,1000
audubon,schnapp,72.0,12,9.0,12,750
audubon,tequila,39.84,4,4.0,12,1000
audubon,tequila,73.04,4,3.0,12,750
audubon,tequila,78.0,4,4.0,12,1000
audubon,vodka,22.06,2,1.5,12,750
audubon,vodka,22.56,3,3.0,12,1000
audubon,vodka,37.14,3,2.25,12,750
audubon,vodka,43.38,3,2.25,12,750
audubon,vodka,51.72,3,2.25,12,750
audubon,vodka,57.03,3,3.0,12,1000
audubon,vodka,58.5,6,4.5,12,750
audubon,vodka,59.64,12,9.0,12,750
audubon,vodka,60.12,12,9.0,12,750
audubon,vodka,60.72,12,9.0,12,750
audubon,vodka,61.62,6,10.5,6,1750
audubon,vodka,63.36,6,10.5,6,1750
audubon,vodka,64.02,6,10.5,6,1750
audubon,vodka,64.8,6,10.5,6,1750
audubon,vodka,64.8,24,9.0,24,375
audubon,vodka,66.96,24,9.0,24,375
audubon,vodka,67.26,6,3.0,12,500
audubon,vodka,67.26,6,10.5,6,1750
audubon,vodka,79.56,12,12.0,12,1000
audubon,vodka,134.94,6,6.0,12,1000
audubon,vodka,148.56,12,9.0,12,750
audubon,vodka,171.12,24,9.0,24,375
audubon,vodka,181.08,12,9.0,12,750
audubon,vodka,194.4,18,31.5,6,1750
audubon,whiskie,18.87,3,3.0,12,1000
audubon,whiskie,23.1,3,2.25,12,750
audubon,whiskie,30.75,5,3.75,12,750
audubon,whiskie,42.75,3,5.25,6,1750
audubon,whiskie,63.0,12,4.5,24,375
audubon,whiskie,72.0,6,10.5,6,1750
audubon,whiskie,94.2,12,9.0,12,750
audubon,whiskie,94.44,6,4.5,12,750
audubon,whiskie,99.0,6,10.5,6,1750
audubon,whiskie,99.0,12,4.5,24,375
audubon,whiskie,99.24,12,9.0,12,750
audubon,whiskie,107.64,6,10.5,6,1750
audubon,whiskie,110.64,24,9.0,24,375
audubon,whiskie,116.94,6,10.5,6,1750
audubon,whiskie,119.4,12,12.0,12,1000
audubon,whiskie,126.0,12,9.0,12,750
audubon,whiskie,140.16,6,4.5,12,750
audubon,whiskie,155.76,22,4.4,44,200
audubon,whiskie,188.16,12,21.0,6,1750
audubon,whiskie,280.68,12,9.0,12,750
audubon,whiskie,282.24,18,31.5,6,1750
audubon,whiskie,564.48,36,63.0,6,1750
benton,brandie,8.22,1,0.75,12,750
benton,brandie,9.0,1,0.75,12,750
benton,brandie,10.66,2,0.75,24,375
benton,brandie,29.99,1,0.75,12,750
benton,brandie,36.0,4,3.0,12,750
benton,brandie,38.98,2,3.5,6,1750
benton,brandie,49.32,6,4.5,12,750
benton,brandie,98.64,12,9.0,12,750
benton,brandie,106.5,6,10.5,6,1750
benton,brandie,117.6,12,12.0,12,1000
benton,brandie,128.04,12,12.0,12,1000
benton,distilled,13.98,2,2.0,12,1000
benton,distilled,23.82,2,1.5,12,750
benton,distilled,34.95,5,5.0,12,1000
benton,gin,9.74,1,0.75,12,750
benton,gin,10.38,2,1.5,12,750
benton,gin,10.5,2,0.75,24,375
benton,gin,20.25,1,0.75,12,750
benton,gin,21.34,2,3.5,6,1750
benton,gin,26.0,4,4.0,12,1000
benton,gin,30.6,6,4.5,12,750
benton,gin,32.01,3,5.25,6,1750
benton,gin,81.24,6,10.5,6,1750
benton,gin,107.94,6,10.5,6,1750
benton,gin,116.88,12,9.0,12,750
benton,liqueur,7.26,1,0.5,6,500
benton,liqueur,7.5,1,0.5,6,500
benton,liqueur,7.5,1,0.5,12,500
benton,liqueur,13.31,1,0.5,12,500
benton,liqueur,13.5,1,0.75,12,750
benton,liqueur,14.24,1,0.75,12,750
benton,liqueur,17.24,1,0.75,12,750
benton,liqueur,17.25,1,1.0,12,1000
benton,liqueur,18.08,1,0.75,12,750
benton,liqueur,19.46,1,1.0,12,1000
benton,liqueur,19.48,2,0.75,24,375
benton,liqueur,20.1,2,1.5,12,750
benton,liqueur,20.79,1,0.75,12,750
benton,liqueur,25.74,3,2.25,12,750
benton,liqueur,27.0,2,1.5,12,750
benton,liqueur,30.0,4,3.0,12,750
benton,liqueur,30.39,1,1.75,6,1750
benton,liqueur,35.98,2,1.5,12,750
benton,liqueur,36.0,4,2.4,10,600
benton,liqueur,37.5,2,1.5,12,750
benton,liqueur,40.2,4,3.0,12,750
benton,liqueur,45.0,3,2.25,6,750
benton,liqueur,49.41,3,2.25,6,750
benton,liqueur,54.0,4,3.0,12,750
benton,liqueur,64.8,48,4.8,48,100
benton,liqueur,90.0,2,6.0,1,3000
benton,liqueur,108.48,6,4.5,12,750
benton,liqueur,120.6,12,9.0,12,750
benton,liqueur,138.0,6,10.5,6,1750
benton,liqueur,161.64,12,9.0,12,750
benton,liqueur,162.0,12,9.0,12,750
benton,others,5.13,1,0.75,12,750
benton,others,7.0,2,2.0,12,1000
benton,others,9.0,1,0.38,12,375
benton,others,9.25,1,1.75,6,1750
benton,others,11.21,1,0.5,12,500
benton,others,13.11,1,1.75,6,1750
benton,others,31.98,6,4.8,6,800
benton,others,35.22,1,0.75,12,750
benton,others,37.0,4,7.0,6,1750
benton,others,46.78,2,1.5,12,750
benton,others,53.76,6,10.5,6,1750
benton,others,54.0,6,10.5,6,1750
benton,others,55.5,6,10.5,6,1750
benton,others,70.17,3,2.25,12,750
benton,others,78.66,6,10.5,6,1750
benton,others,81.0,3,5.55,6,1850
benton,others,99.36,6,10.5,6,1750
benton,others,148.56,12,9.0,12,750
benton,others,157.32,12,21.0,6,1750
benton,rum,6.56,1,1.0,12,1000
benton,rum,7.2,1,0.5,12,500
benton,rum,8.22,2,0.75,24,375
benton,rum,11.24,1,0.75,12,750
benton,rum,12.39,1,0.75,12,750
benton,rum,17.34,2,1.5,12,750
benton,rum,21.6,3,1.5,12,500
benton,rum,22.48,2,1.5,12,750
benton,rum,24.78,2,1.5,12,750
benton,rum,30.75,3,2.25,12,750
benton,rum,35.98,2,1.5,12,750
benton,rum,36.0,6,4.5,12,750
benton,rum,40.77,3,2.25,12,750
benton,rum,70.56,6,10.5,6,1750
benton,rum,81.54,6,4.5,12,750
benton,rum,90.0,6,10.5,6,1750
benton,rum,104.04,12,9.0,12,750
benton,rum,108.0,4,7.0,6,1750
benton,rum,134.88,12,9.0,12,750
benton,rum,162.0,6,10.5,6,1750
benton,rum,163.08,12,9.0,12,750
benton,rum,173.28,6,10.5,6,1750
benton,rum,211.56,12,12.0,12,1000
benton,rum,215.88,12,9.0,12,750
benton,rum,251.88,12,9.0,12,750
benton,schnapp,6.0,1,0.75,12,750
benton,schnapp,6.09,1,1.0,12,1000
benton,schnapp,7.5,1,0.5,12,500
benton,schnapp,9.71,1,0.75,12,750
benton,schnapp,11.18,1,0.75,12,750
benton,schnapp,11.81,1,1.0,12,1000
benton,schnapp,12.99,1,0.75,12,750
benton,schnapp,15.0,2,1.0,12,500
benton,schnapp,16.5,1,1.0,12,1000
benton,schnapp,17.02,2,0.1,12,50
benton,schnapp,28.44,4,3.0,12,750
benton,schnapp,33.0,2,2.0,12,1000
benton,schnapp,51.96,4,3.0,12,750
benton,schnapp,70.86,6,6.0,12,1000
benton,schnapp,72.0,12,9.0,12,750
benton,schnapp,77.94,6,4.5,12,750
benton,schnapp,90.0,12,6.0,12,500
benton,schnapp,116.52,12,9.0,12,750
benton,schnapp,131.94,6,10.5,6,1750
benton,schnapp,141.72,12,12.0,12,1000
benton,schnapp,198.0,12,12.0,12,1000
benton,tequila,13.44,1,0.38,12,375
benton,tequila,18.11,1,0.75,12,750
benton,tequila,21.06,2,2.0,12,1000
benton,tequila,22.5,2,1.5,12,750
benton,tequila,31.5,1,1.75,6,1750
benton,tequila,41.25,1,0.75,12,750
benton,tequila,123.75,3,2.25,12,750
benton,tequila,171.0,6,4.5,6,750
benton,tequila,179.52,12,9.0,12,750
benton,vodka,6.75,1,0.75,12,750
benton,vodka,10.27,1,1.75,6,1750
benton,vodka,10.36,2,0.75,24,375
benton,vodka,11.21,1,0.5,12,500
benton,vodka,12.52,2,2.0,12,1000
benton,vodka,16.49,1,1.75,6,1750
benton,vodka,17.24,1,0.75,12,750
benton,vodka,18.78,3,3.0,12,1000
benton,vodka,19.5,2,1.5,12,750
benton,vodka,20.04,4,3.0,12,750
benton,vodka,22.06,2,1.5,12,750
benton,vodka,22.49,1,1.0,12,1000
benton,vodka,24.76,2,1.5,12,750
benton,vodka,24.85,5,3.75,12,750
benton,vodka,33.75,1,1.0,6,1000
benton,vodka,33.75,3,3.0,12,1000
benton,vodka,43.38,3,2.25,12,750
benton,vodka,44.98,2,2.0,12,1000
benton,vodka,49.52,4,3.0,12,750
benton,vodka,55.48,2,1.5,12,750
benton,vodka,60.12,12,9.0,12,750
benton,vodka,60.72,12,9.0,12,750
benton,vodka,61.68,24,9.0,24,375
benton,vodka,62.28,6,10.5,6,1750
benton,vodka,64.32,12,9.0,12,750
benton,vodka,64.56,6,10.5,6,1750
benton,vodka,64.8,6,10.5,6,1750
benton,vodka,64.8,24,9.0,24,375
benton,vodka,68.4,6,10.5,6,1750
benton,vodka,68.96,4,3.0,12,750
benton,vodka,72.3,5,3.75,12,750
benton,vodka,72.96,12,12.0,12,1000
benton,vodka,74.4,12,12.0,12,1000
benton,vodka,81.6,48,9.6,48,200
benton,vodka,85.32,6,10.5,6,1750
benton,vodka,98.94,6,10.5,6,1750
benton,vodka,114.0,4,7.0,6,1750
benton,vodka,117.0,12,9.0,12,750
benton,vodka,120.24,24,18.0,12,750
benton,vodka,124.56,12,21.0,6,1750
benton,vodka,129.6,12,21.0,6,1750
benton,vodka,132.78,6,10.5,6,1750
benton,vodka,134.52,12,21.0,6,1750
benton,vodka,148.56,12,9.0,12,750
benton,vodka,166.56,12,12.0,12,1000
benton,vodka,170.64,12,21.0,6,1750
benton,vodka,171.0,6,10.5,6,1750
benton,vodka,173.52,12,9.0,12,750
benton,vodka,186.84,18,31.5,6,1750
benton,vodka,193.68,18,31.5,6,1750
benton,vodka,269.88,12,12.0,12,1000
benton,vodka,332.88,12,9.0,12,750
benton,whiskie,5.25,1,0.75,12,750
benton,whiskie,6.15,1,0.75,12,750
benton,whiskie,6.6,1,0.5,12,500
benton,whiskie,11.03,1,0.3,10,300
benton,whiskie,12.51,1,1.75,6,1750
benton,whiskie,13.02,2,1.5,12,750
benton,whiskie,13.08,1,1.75,6,1750
benton,whiskie,13.59,1,0.5,12,500
benton,whiskie,13.86,1,1.75,6,1750
benton,whiskie,14.99,1,1.0,12,1000
benton,whiskie,15.4,5,1.88,24,375
benton,whiskie,15.7,2,1.5,12,750
benton,whiskie,15.74,1,0.75,12,750
benton,whiskie,16.5,2,0.75,24,375
benton,whiskie,18.42,2,2.0,12,1000
benton,whiskie,18.45,3,2.25,12,750
benton,whiskie,20.25,1,0.75,12,750
benton,whiskie,20.26,2,1.5,12,750
benton,whiskie,22.49,1,0.75,12,750
benton,whiskie,23.22,2,1.5,12,750
benton,whiskie,23.39,1,0.75,12,750
benton,whiskie,24.0,2,0.75,24,375
benton,whiskie,26.25,1,0.75,12,750
benton,whiskie,27.14,1,0.75,6,750
benton,whiskie,27.18,2,1.0,12,500
benton,whiskie,28.2,4,4.0,12,1000
benton,whiskie,28.34,1,1.0,12,1000
benton,whiskie,29.85,3,3.0,12,1000
benton,whiskie,30.0,2,1.5,6,750
benton,whiskie,30.39,3,2.25,12,750
benton,whiskie,30.96,3,3.0,12,1000
benton,whiskie,31.4,4,3.0,12,750
benton,whiskie,31.48,2,1.5,12,750
benton,whiskie,33.75,3,1.12,24,375
benton,whiskie,34.2,2,1.5,12,750
benton,whiskie,34.83,3,2.25,12,750
benton,whiskie,35.88,2,3.5,6,1750
benton,whiskie,36.84,4,4.0,12,1000
benton,whiskie,38.98,2,3.5,6,1750
benton,whiskie,40.52,4,3.0,12,750
benton,whiskie,44.98,2,1.5,12,750
benton,whiskie,46.72,2,1.5,12,750
benton,whiskie,47.1,6,4.5,12,750
benton,whiskie,47.22,3,2.25,12,750
benton,whiskie,52.5,2,1.5,12,750
benton,whiskie,54.28,2,1.5,6,750
benton,whiskie,66.0,6,10.5,6,1750
benton,whiskie,68.58,6,10.5,6,1750
benton,whiskie,70.17,3,2.25,12,750
benton,whiskie,75.06,6,10.5,6,1750
benton,whiskie,75.36,24,9.0,24,375
benton,whiskie,78.48,6,10.5,6,1750
benton,whiskie,81.0,6,10.5,6,1750
benton,whiskie,82.26,6,10.5,6,1750
benton,whiskie,85.5,6,10.5,6,1750
benton,whiskie,90.0,6,4.5,6,750
benton,whiskie,90.0,12,12.0,12,1000
benton,whiskie,90.24,48,4.8,48,100
benton,whiskie,93.44,4,3.0,12,750
benton,whiskie,93.56,4,3.0,12,750
benton,whiskie,94.08,6,10.5,6,1750
benton,whiskie,94.2,12,9.0,12,750
benton,whiskie,99.24,12,9.0,12,750
benton,whiskie,100.62,6,10.5,6,1750
benton,whiskie,105.0,4,3.0,12,750
benton,whiskie,107.64,6,10.5,6,1750
benton,whiskie,110.64,24,9.0,24,375
benton,whiskie,113.36,4,4.0,12,1000
benton,whiskie,116.8,5,3.75,12,750
benton,whiskie,119.4,12,12.0,12,1000
benton,whiskie,121.56,12,9.0,12,750
benton,whiskie,126.0,12,9.0,12,750
benton,whiskie,141.7,5,5.0,12,1000
benton,whiskie,144.0,12,9.0,12,750
benton,whiskie,144.0,12,12.0,12,1000
benton,whiskie,150.12,12,21.0,6,1750
benton,whiskie,162.0,12,21.0,6,1750
benton,whiskie,188.16,12,21.0,6,1750
benton,whiskie,188.4,24,18.0,12,750
benton,whiskie,270.0,24,9.0,24,375
benton,whiskie,276.12,6,10.5,6,1750
benton,whiskie,280.32,12,9.0,12,750
benton,whiskie,280.68,12,9.0,12,750
benton,whiskie,287.94,6,10.5,6,1750
black hawk,brandie,5.24,1,0.38,24,375
black hawk,brandie,5.58,3,0.3,48,100
black hawk,brandie,5.63,1,0.38,24,375
black hawk,brandie,5.88,2,0.4,24,200
black hawk,brandie,6.75,1,0.75,12,750
black hawk,brandie,7.08,1,0.2,24,200
black hawk,brandie,8.15,1,0.75,12,750
black hawk,brandie,8.21,1,0.75,12,750
black hawk,brandie,8.82,3,0.6,24,200
black hawk,brandie,9.0,1,0.75,12,750
black hawk,brandie,9.0,3,0.6,24,200
black hawk,brandie,9.44,1,0.75,12,750
black hawk,brandie,9.7,2,0.75,24,375
black hawk,brandie,9.8,1,1.0,12,1000
black hawk,brandie,10.68,1,0.6,10,600
black hawk,brandie,10.86,1,0.75,12,750
black hawk,brandie,11.52,1,0.5,10,500
black hawk,brandie,11.76,4,0.8,24,200
black hawk,brandie,12.0,4,0.8,24,200
black hawk,brandie,12.68,1,0.38,12,375
black hawk,brandie,13.36,2,1.5,12,750
black hawk,brandie,13.9,2,0.4,24,200
black hawk,brandie,14.16,2,0.4,24,200
black hawk,brandie,14.49,3,1.12,24,375
black hawk,brandie,15.0,5,1.0,24,200
black hawk,brandie,15.72,3,1.12,24,375
black hawk,brandie,16.14,2,1.5,12,750
black hawk,brandie,16.3,2,1.5,12,750
black hawk,brandie,16.44,2,1.5,12,750
black hawk,brandie,16.94,1,1.75,6,1750
black hawk,brandie,17.64,6,1.2,24,200
black hawk,brandie,17.75,1,1.75,6,1750
black hawk,brandie,17.76,2,1.5,12,750
black hawk,brandie,18.0,1,0.75,6,750
black hawk,brandie,18.0,1,1.75,6,1750
black hawk,brandie,18.0,2,1.5,12,750
black hawk,brandie,18.72,2,0.4,24,200
black hawk,brandie,18.75,1,0.75,12,750
black hawk,brandie,18.88,2,1.5,12,750
black hawk,brandie,19.32,4,1.5,24,375
black hawk,brandie,19.4,4,1.5,24,375
black hawk,brandie,19.49,1,1.75,6,1750
black hawk,brandie,19.6,2,2.0,12,1000
black hawk,brandie,19.98,2,1.5,12,750
black hawk,brandie,20.85,3,0.6,24,200
black hawk,brandie,20.96,4,1.5,24,375
black hawk,brandie,21.22,2,0.4,24,200
black hawk,brandie,21.24,3,0.6,24,200
black hawk,brandie,21.32,4,1.5,24,375
black hawk,brandie,21.36,2,1.2,10,600
black hawk,brandie,21.72,2,1.5,12,750
black hawk,brandie,21.9,1,0.75,6,750
black hawk,brandie,23.04,2,1.0,10,500
black hawk,brandie,23.52,8,1.6,24,200
black hawk,brandie,24.45,3,2.25,12,750
black hawk,brandie,24.66,3,2.25,12,750
black hawk,brandie,25.18,2,0.75,12,375
black hawk,brandie,25.19,1,0.75,12,750
black hawk,brandie,26.64,3,2.25,12,750
black hawk,brandie,27.0,3,2.25,12,750
black hawk,brandie,28.08,3,0.6,24,200
black hawk,brandie,28.32,4,0.8,24,200
black hawk,brandie,28.98,6,2.25,24,375
black hawk,brandie,29.1,6,2.25,24,375
black hawk,brandie,29.16,3,0.6,24,200
black hawk,brandie,29.97,3,2.25,12,750
black hawk,brandie,29.99,1,0.75,12,750
black hawk,brandie,31.14,3,2.25,12,750
black hawk,brandie,31.48,2,0.75,12,375
